date,open,high,low,close,volume
2021-04-21 13:16:00,227.475,227.61,227.46,227.545,21181.0
2021-04-21 13:15:00,227.36,227.47,227.36,227.47,16963.0
2021-04-21 13:14:00,227.26,227.35,227.22,227.35,15903.0
2021-04-21 13:13:00,227.25,227.35,227.25,227.26,16707.0
2021-04-21 13:12:00,227.22,227.24,227.16,227.22,21206.0
2021-04-21 13:11:00,227.18,227.26,227.155,227.2,28597.0
2021-04-21 13:10:00,227.0701,227.2,227.0701,227.19,24738.0
2021-04-21 13:09:00,227.01,227.1,227.01,227.08,13999.0
2021-04-21 13:08:00,226.94,227.03,226.9369,227.01,13246.0
2021-04-21 13:07:00,226.9899,227.0143,226.93,226.94,13077.0
2021-04-21 13:06:00,226.99,227.02,226.9529,226.985,27871.0
2021-04-21 13:05:00,227.02,227.04,226.953,227.0,25674.0
2021-04-21 13:04:00,227.03,227.1,227.0,227.01,30223.0
2021-04-21 13:03:00,226.94,227.07,226.94,227.035,33394.0
2021-04-21 13:02:00,226.97,226.99,226.87,226.9354,10619.0
2021-04-21 13:01:00,227.035,227.07,226.9499,226.975,28830.0
2021-04-21 13:00:00,227.0,227.0899,226.973,227.04,20173.0
2021-04-21 12:59:00,226.925,227.014,226.925,227.01,13778.0
2021-04-21 12:58:00,226.85,226.93,226.83,226.93,13729.0
2021-04-21 12:57:00,226.83,226.87,226.81,226.85,20341.0
2021-04-21 12:56:00,226.89,226.92,226.8521,226.8521,11020.0
2021-04-21 12:55:00,226.91,226.95,226.89,226.89,6912.0
2021-04-21 12:54:00,226.94,227.028,226.91,226.91,15451.0
2021-04-21 12:53:00,226.96,226.99,226.92,226.94,10019.0
2021-04-21 12:52:00,226.99,227.01,226.955,226.9619,11818.0
2021-04-21 12:51:00,226.92,227.01,226.91,226.99,11407.0
2021-04-21 12:50:00,226.92,226.9983,226.89,226.92,15389.0
2021-04-21 12:49:00,226.88,226.9554,226.87,226.915,18437.0
2021-04-21 12:48:00,226.89,226.91,226.81,226.88,10308.0
2021-04-21 12:47:00,226.98,227.0,226.87,226.89,12141.0
2021-04-21 12:46:00,226.85,227.015,226.79,226.959,29246.0
2021-04-21 12:45:00,226.87,226.9,226.82,226.84,26630.0
2021-04-21 12:44:00,226.93,227.005,226.89,226.89,13230.0
2021-04-21 12:43:00,226.93,226.93,226.87,226.925,21059.0
2021-04-21 12:42:00,226.93,227.03,226.905,226.93,24682.0
2021-04-21 12:41:00,226.99,227.0,226.89,226.93,16953.0
2021-04-21 12:40:00,226.88,227.01,226.86,226.99,21624.0
2021-04-21 12:39:00,226.9708,226.9708,226.8815,226.89,14251.0
2021-04-21 12:38:00,226.97,227.01,226.94,226.975,17436.0
2021-04-21 12:37:00,226.935,226.96,226.88,226.96,23439.0
2021-04-21 12:36:00,227.005,227.03,226.9,226.98,24416.0
2021-04-21 12:35:00,226.9672,227.03,226.95,227.0,18341.0
2021-04-21 12:34:00,227.155,227.16,226.97,227.0,36298.0
2021-04-21 12:33:00,227.27,227.29,227.12,227.15,29963.0
2021-04-21 12:32:00,227.33,227.3617,227.28,227.28,11299.0
2021-04-21 12:31:00,227.26,227.4099,227.255,227.33,24318.0
2021-04-21 12:30:00,227.21,227.29,227.2,227.26,14437.0
2021-04-21 12:29:00,227.3,227.33,227.22,227.22,18616.0
2021-04-21 12:28:00,227.31,227.32,227.1,227.3,24748.0
2021-04-21 12:27:00,227.32,227.37,227.28,227.33,36086.0
2021-04-21 12:26:00,227.32,227.3927,227.3,227.32,16177.0
2021-04-21 12:25:00,227.32,227.36,227.31,227.315,13247.0
2021-04-21 12:24:00,227.34,227.35,227.28,227.32,29984.0
2021-04-21 12:23:00,227.39,227.4142,227.3231,227.3231,21786.0
2021-04-21 12:22:00,227.44,227.55,227.39,227.39,24954.0
2021-04-21 12:21:00,227.38,227.44,227.32,227.44,20612.0
2021-04-21 12:20:00,227.4301,227.435,227.33,227.3601,25015.0
2021-04-21 12:19:00,227.4,227.47,227.38,227.435,25537.0
2021-04-21 12:18:00,227.31,227.45,227.29,227.41,12820.0
2021-04-21 12:17:00,227.3403,227.36,227.26,227.3,21555.0
2021-04-21 12:16:00,227.42,227.44,227.35,227.35,18935.0
2021-04-21 12:15:00,227.44,227.46,227.415,227.42,17642.0
2021-04-21 12:14:00,227.41,227.525,227.41,227.43,18830.0
2021-04-21 12:13:00,227.46,227.47,227.31,227.42,53993.0
2021-04-21 12:12:00,227.285,227.4686,227.27,227.4686,18319.0
2021-04-21 12:11:00,227.26,227.33,227.22,227.28,21017.0
2021-04-21 12:10:00,227.38,227.4271,227.27,227.28,46030.0
2021-04-21 12:09:00,227.32,227.4,227.28,227.39,13134.0
2021-04-21 12:08:00,227.22,227.32,227.22,227.32,28561.0
2021-04-21 12:07:00,227.2382,227.285,227.1511,227.215,21772.0
2021-04-21 12:06:00,227.35,227.38,227.24,227.25,19296.0
2021-04-21 12:05:00,227.3301,227.41,227.3301,227.358,20474.0
2021-04-21 12:04:00,227.26,227.34,227.24,227.325,14279.0
2021-04-21 12:03:00,227.27,227.43,227.24,227.26,18642.0
2021-04-21 12:02:00,227.335,227.34,227.24,227.26,16310.0
2021-04-21 12:01:00,227.35,227.3799,227.27,227.33,21875.0
2021-04-21 12:00:00,227.35,227.39,227.31,227.36,12048.0
2021-04-21 11:59:00,227.42,227.42,227.34,227.36,12127.0
2021-04-21 11:58:00,227.66,227.67,227.41,227.4146,25700.0
2021-04-21 11:57:00,227.68,227.69,227.62,227.67,43396.0
2021-04-21 11:56:00,227.66,227.68,227.59,227.67,26570.0
2021-04-21 11:55:00,227.535,227.66,227.535,227.66,20989.0
2021-04-21 11:54:00,227.5322,227.55,227.44,227.53,16519.0
2021-04-21 11:53:00,227.52,227.6,227.42,227.539,68681.0
2021-04-21 11:52:00,227.505,227.51,227.39,227.51,19332.0
2021-04-21 11:51:00,227.27,227.48,227.255,227.46,44628.0
2021-04-21 11:50:00,227.55,227.55,227.29,227.295,36115.0
2021-04-21 11:49:00,227.595,227.595,227.5,227.55,16476.0
2021-04-21 11:48:00,227.6,227.65,227.48,227.605,43016.0
2021-04-21 11:47:00,227.325,227.57,227.32,227.57,55660.0
2021-04-21 11:46:00,227.31,227.41,227.2,227.3496,35552.0
2021-04-21 11:45:00,227.2001,227.31,227.1001,227.31,45417.0
2021-04-21 11:44:00,227.22,227.2993,227.21,227.21,11964.0
2021-04-21 11:43:00,227.235,227.37,227.21,227.22,32202.0
2021-04-21 11:42:00,227.15,227.29,227.15,227.25,31491.0
2021-04-21 11:41:00,227.0,227.15,226.97,227.14,23973.0
2021-04-21 11:40:00,227.05,227.085,227.0,227.0101,17719.0
2021-04-21 11:39:00,227.175,227.2199,227.06,227.067,27631.0
2021-04-21 11:38:00,227.27,227.27,227.08,227.1562,35902.0
2021-04-21 11:37:00,227.11,227.65,227.11,227.28,49953.0
2021-04-21 11:36:00,227.18,227.21,227.06,227.105,44235.0
2021-04-21 11:35:00,227.025,227.16,227.0001,227.15,31702.0
2021-04-21 11:34:00,226.945,227.07,226.945,227.04,17263.0
2021-04-21 11:33:00,226.91,226.99,226.83,226.946,34032.0
2021-04-21 11:32:00,226.9769,226.985,226.9,226.9,22738.0
2021-04-21 11:31:00,226.93,227.025,226.92,226.975,28132.0
2021-04-21 11:30:00,226.95,226.99,226.86,226.95,40592.0
2021-04-21 11:29:00,226.87,226.96,226.87,226.92,35341.0
2021-04-21 11:28:00,226.68,226.87,226.66,226.87,28504.0
2021-04-21 11:27:00,226.73,226.77,226.62,226.68,22152.0
2021-04-21 11:26:00,226.86,226.93,226.72,226.75,35292.0
2021-04-21 11:25:00,226.88,226.89,226.8,226.865,21133.0
2021-04-21 11:24:00,226.8,226.9,226.72,226.88,24953.0
2021-04-21 11:23:00,226.84,226.86,226.71,226.78,43810.0
2021-04-21 11:22:00,226.9282,226.952,226.8,226.865,30386.0
2021-04-21 11:21:00,226.785,226.95,226.7627,226.9325,41365.0
2021-04-21 11:20:00,226.725,226.8,226.7,226.8,24133.0
2021-04-21 11:19:00,226.525,226.74,226.525,226.725,56842.0
2021-04-21 11:18:00,226.495,226.58,226.46,226.565,124423.0
2021-04-21 11:17:00,226.46,226.53,226.435,226.495,33591.0
2021-04-21 11:16:00,226.5,226.54,226.36,226.44,34377.0
2021-04-21 11:15:00,226.54,226.6,226.48,226.5,37096.0
2021-04-21 11:14:00,226.54,226.55,226.465,226.52,26787.0
2021-04-21 11:13:00,226.56,226.64,226.52,226.53,37354.0
2021-04-21 11:12:00,226.55,226.58,226.455,226.555,55725.0
2021-04-21 11:11:00,226.74,226.8,226.552,226.56,32751.0
2021-04-21 11:10:00,226.66,226.7699,226.645,226.72,24680.0
2021-04-21 11:09:00,226.545,226.69,226.53,226.68,19985.0
2021-04-21 11:08:00,226.62,226.62,226.535,226.535,21815.0
2021-04-21 11:07:00,226.72,226.75,226.5911,226.62,20992.0
2021-04-21 11:06:00,226.52,226.7254,226.445,226.7254,30177.0
2021-04-21 11:05:00,226.66,226.66,226.5,226.51,23310.0
2021-04-21 11:04:00,226.78,226.79,226.61,226.67,29233.0
2021-04-21 11:03:00,226.67,226.8,226.67,226.8,21959.0
2021-04-21 11:02:00,226.6,226.75,226.59,226.66,45908.0
2021-04-21 11:01:00,226.5401,226.6499,226.472,226.56,43267.0
2021-04-21 11:00:00,226.489,226.58,226.46,226.52,26720.0
2021-04-21 10:59:00,226.44,226.58,226.395,226.47,39751.0
2021-04-21 10:58:00,226.48,226.59,226.42,226.44,37143.0
2021-04-21 10:57:00,226.44,226.45,226.338,226.445,20606.0
2021-04-21 10:56:00,226.36,226.53,226.3201,226.45,29753.0
2021-04-21 10:55:00,226.35,226.43,226.265,226.36,23669.0
2021-04-21 10:54:00,226.255,226.39,226.23,226.32,33930.0
2021-04-21 10:53:00,226.14,226.275,226.0701,226.23,47474.0
2021-04-21 10:52:00,226.23,226.27,226.11,226.14,39775.0
2021-04-21 10:51:00,226.385,226.525,226.12,226.23,86532.0
2021-04-21 10:50:00,226.51,226.51,226.39,226.3915,29363.0
2021-04-21 10:49:00,226.39,226.53,226.33,226.51,36985.0
2021-04-21 10:48:00,226.51,226.56,226.3701,226.4,41960.0
2021-04-21 10:47:00,226.47,226.58,226.42,226.49,41721.0
2021-04-21 10:46:00,226.28,226.485,226.275,226.48,55357.0
2021-04-21 10:45:00,226.29,226.3,226.17,226.27,58454.0
2021-04-21 10:44:00,226.34,226.34,226.23,226.29,67229.0
2021-04-21 10:43:00,226.229,226.4181,226.21,226.35,62079.0
2021-04-21 10:42:00,226.2323,226.47,226.1803,226.23,61864.0
2021-04-21 10:41:00,226.37,226.55,226.25,226.25,83938.0
2021-04-21 10:40:00,226.51,226.68,226.32,226.38,110387.0
2021-04-21 10:39:00,226.72,226.72,226.46,226.505,102498.0
2021-04-21 10:38:00,226.84,226.845,226.66,226.72,43390.0
2021-04-21 10:37:00,226.875,226.96,226.75,226.82,34229.0
2021-04-21 10:36:00,226.7,226.88,226.7,226.88,20033.0
2021-04-21 10:35:00,226.67,226.79,226.6,226.72,45634.0
2021-04-21 10:34:00,226.93,226.94,226.5838,226.72,73797.0
2021-04-21 10:33:00,227.15,227.15,226.89,226.92,60907.0
2021-04-21 10:32:00,227.29,227.4,227.16,227.18,48426.0
2021-04-21 10:31:00,227.15,227.29,227.11,227.2784,29749.0
2021-04-21 10:30:00,227.17,227.19,227.1,227.16,48569.0
2021-04-21 10:29:00,227.44,227.455,227.16,227.19,37989.0
2021-04-21 10:28:00,227.49,227.52,227.4,227.4293,41822.0
2021-04-21 10:27:00,227.56,227.605,227.42,227.51,39301.0
2021-04-21 10:26:00,227.66,227.781,227.49,227.53,50491.0
2021-04-21 10:25:00,227.34,227.7481,227.33,227.72,84089.0
2021-04-21 10:24:00,227.1599,227.45,227.13,227.315,61880.0
2021-04-21 10:23:00,227.005,227.18,227.005,227.13,53259.0
2021-04-21 10:22:00,227.03,227.05,226.9,227.005,67782.0
2021-04-21 10:21:00,226.94,227.05,226.8613,227.035,51983.0
2021-04-21 10:20:00,227.01,227.05,226.8337,226.94,54915.0
2021-04-21 10:19:00,227.07,227.09,226.94,227.01,58470.0
2021-04-21 10:18:00,227.115,227.115,226.91,227.085,68028.0
2021-04-21 10:17:00,227.41,227.42,227.06,227.12,62706.0
2021-04-21 10:16:00,227.35,227.42,227.3001,227.41,34297.0
2021-04-21 10:15:00,227.27,227.45,227.21,227.34,53102.0
2021-04-21 10:14:00,227.71,227.8,227.3,227.3,73122.0
2021-04-21 10:13:00,227.845,227.845,227.67,227.7,26897.0
2021-04-21 10:12:00,228.0919,228.1,227.72,227.8233,40853.0
2021-04-21 10:11:00,228.14,228.16,228.05,228.08,20447.0
2021-04-21 10:10:00,228.03,228.1897,227.875,228.15,36721.0
2021-04-21 10:09:00,228.03,228.08,227.99,228.04,27169.0
2021-04-21 10:08:00,227.84,228.04,227.75,228.04,30720.0
2021-04-21 10:07:00,228.3,228.44,227.8,227.8,44448.0
2021-04-21 10:06:00,228.02,228.26,227.91,228.26,40797.0
2021-04-21 10:05:00,228.16,228.16,228.05,228.05,25849.0
2021-04-21 10:04:00,228.23,228.38,228.19,228.2,47864.0
2021-04-21 10:03:00,228.15,228.26,227.71,228.26,44118.0
2021-04-21 10:02:00,228.07,228.345,227.99,228.13,37745.0
2021-04-21 10:01:00,228.05,228.05,227.73,228.03,67456.0
2021-04-21 10:00:00,227.99,228.12,227.93,228.0,53442.0
2021-04-21 09:59:00,228.12,228.12,227.94,227.9783,61295.0
2021-04-21 09:58:00,228.12,228.1365,227.8514,228.0975,58792.0
2021-04-21 09:57:00,228.63,228.7,228.12,228.12,44419.0
2021-04-21 09:56:00,228.66,228.73,228.49,228.61,39199.0
2021-04-21 09:55:00,228.6,228.755,228.5,228.64,28934.0
2021-04-21 09:54:00,228.51,228.7,228.305,228.6092,36431.0
2021-04-21 09:53:00,228.27,228.58,228.24,228.5147,35479.0
2021-04-21 09:52:00,227.98,228.31,227.98,228.25,49103.0
2021-04-21 09:51:00,228.3007,228.4299,228.0,228.01,50808.0
2021-04-21 09:50:00,228.02,228.3,228.02,228.3,57826.0
2021-04-21 09:49:00,227.7806,228.0379,227.71,227.998,43891.0
2021-04-21 09:48:00,227.4907,227.99,227.49,227.79,57675.0
2021-04-21 09:47:00,227.36,227.56,227.3101,227.48,66629.0
2021-04-21 09:46:00,227.269,227.47,227.19,227.32,46491.0
2021-04-21 09:45:00,227.181,227.353,227.09,227.29,33274.0
2021-04-21 09:44:00,227.44,227.44,226.98,227.1801,61654.0
2021-04-21 09:43:00,227.55,227.68,227.28,227.38,59825.0
2021-04-21 09:42:00,227.08,227.53,226.98,227.51,71564.0
2021-04-21 09:41:00,227.02,227.23,226.8,227.01,54767.0
2021-04-21 09:40:00,227.09,227.3899,226.875,227.07,93760.0
2021-04-21 09:39:00,227.3,227.32,227.04,227.08,58593.0
2021-04-21 09:38:00,227.5,227.657,227.23,227.29,60395.0
2021-04-21 09:37:00,228.09,228.09,227.32,227.4672,72732.0
2021-04-21 09:36:00,227.9816,228.18,227.73,228.12,55174.0
2021-04-21 09:35:00,228.225,228.47,227.87,227.885,45966.0
2021-04-21 09:34:00,228.27,228.31,227.86,228.18,51983.0
2021-04-21 09:33:00,227.88,228.3,227.56,228.29,76446.0
2021-04-21 09:32:00,228.66,228.7,227.8,227.89,100841.0
2021-04-21 09:31:00,229.33,229.33,228.5,228.605,338399.0
2021-04-21 09:30:00,229.0,229.5,229.0,229.5,2896.0
2021-04-21 09:29:00,228.78,228.79,228.78,228.79,734.0
2021-04-21 09:28:00,228.65,228.79,228.65,228.79,3369.0
2021-04-21 09:27:00,228.71,228.71,228.71,228.71,266.0
2021-04-21 09:25:00,228.62,228.62,228.62,228.62,289.0
2021-04-21 09:24:00,228.4855,228.4855,228.4855,228.4855,331.0
2021-04-21 09:23:00,228.7,228.7,228.7,228.7,453.0
2021-04-21 09:20:00,228.7,228.7,228.7,228.7,995.0
2021-04-21 09:19:00,228.7034,228.8,228.7034,228.8,803.0
2021-04-21 09:18:00,228.8,228.8932,228.8,228.8932,730.0
2021-04-21 09:17:00,228.9,228.9,228.9,228.9,282.0
2021-04-21 09:14:00,228.82,228.82,228.82,228.82,457.0
2021-04-21 09:12:00,228.93,228.93,228.79,228.79,3004.0
2021-04-21 09:11:00,228.9101,228.9101,228.9101,228.9101,250.0
2021-04-21 09:10:00,228.9,228.9,228.9,228.9,228.0
2021-04-21 09:07:00,228.81,228.81,228.81,228.81,160.0
2021-04-21 09:04:00,229.11,229.11,229.11,229.11,385.0
2021-04-21 09:00:00,228.95,228.95,228.95,228.95,2043.0
2021-04-21 08:59:00,228.8,229.0,228.8,229.0,4964.0
2021-04-21 08:58:00,228.8247,228.8247,228.8247,228.8247,293.0
2021-04-21 08:54:00,228.99,228.99,228.92,228.92,300.0
2021-04-21 08:53:00,228.97,228.99,228.97,228.99,400.0
2021-04-21 08:52:00,228.48,228.48,228.48,228.48,177.0
2021-04-21 08:51:00,228.82,228.82,228.8,228.8,1038.0
2021-04-21 08:50:00,228.8,228.8,228.8,228.8,255.0
2021-04-21 08:49:00,228.95,228.95,228.95,228.95,204.0
2021-04-21 08:47:00,228.95,228.95,228.95,228.95,449.0
2021-04-21 08:45:00,228.9,228.9,228.9,228.9,413.0
2021-04-21 08:44:00,228.9,228.9,228.9,228.9,500.0
2021-04-21 08:39:00,229.0,229.0,229.0,229.0,1919.0
2021-04-21 08:38:00,229.05,229.05,229.01,229.05,955.0
2021-04-21 08:37:00,228.9,229.0,228.9,229.0,6990.0
2021-04-21 08:36:00,228.8,228.9,228.8,228.9,2894.0
2021-04-21 08:35:00,228.68,228.68,228.68,228.68,398.0
2021-04-21 08:27:00,228.5,228.5,228.5,228.5,302.0
2021-04-21 08:23:00,228.62,228.62,228.6,228.6,591.0
2021-04-21 08:22:00,228.81,228.81,228.62,228.63,4608.0
2021-04-21 08:21:00,228.78,228.8,228.78,228.8,650.0
2021-04-21 08:20:00,228.89,228.89,228.89,228.89,101.0
2021-04-21 08:18:00,228.79,228.79,228.7501,228.7501,412.0
2021-04-21 08:10:00,228.75,228.75,228.75,228.75,314.0
2021-04-21 08:09:00,228.8,228.8,228.8,228.8,150.0
2021-04-21 08:08:00,228.88,228.88,228.88,228.88,1137.0
2021-04-21 08:05:00,228.85,228.85,228.85,228.85,683.0
2021-04-21 08:04:00,228.85,228.85,228.85,228.85,100.0
2021-04-21 08:03:00,228.85,228.85,228.85,228.85,390.0
2021-04-21 08:02:00,228.83,228.83,228.83,228.83,230.0
2021-04-21 08:01:00,228.7501,228.9,228.75,228.83,3061.0
2021-04-21 07:51:00,228.9,228.9,228.9,228.9,673.0
2021-04-21 07:50:00,228.91,228.91,228.9,228.9,1143.0
2021-04-21 07:44:00,229.05,229.05,229.01,229.01,1741.0
2021-04-21 07:40:00,229.0,229.12,229.0,229.12,985.0
2021-04-21 07:37:00,228.95,228.95,228.95,228.95,855.0
2021-04-21 07:36:00,228.95,228.95,228.95,228.95,582.0
2021-04-21 07:24:00,228.94,228.94,228.94,228.94,503.0
2021-04-21 07:23:00,228.75,228.75,228.75,228.75,935.0
2021-04-21 07:22:00,228.75,228.75,228.75,228.75,417.0
2021-04-21 07:20:00,228.75,228.75,228.75,228.75,393.0
2021-04-21 07:14:00,228.8,228.8,228.8,228.8,768.0
2021-04-21 07:10:00,228.99,228.99,228.99,228.99,602.0
2021-04-21 07:03:00,229.0,229.0,229.0,229.0,356.0
2021-04-21 07:02:00,228.75,228.75,228.75,228.75,779.0
2021-04-21 07:01:00,228.5,228.77,228.5,228.75,794.0
2021-04-21 07:00:00,228.75,228.75,228.75,228.75,351.0
2021-04-21 06:59:00,228.76,228.76,228.76,228.76,420.0
2021-04-21 06:58:00,229.18,229.18,229.18,229.18,448.0
2021-04-21 06:57:00,228.99,229.0,228.99,229.0,1970.0
2021-04-21 06:53:00,228.49,228.7,228.49,228.7,6752.0
2021-04-21 06:52:00,228.48,228.49,228.48,228.49,902.0
2021-04-21 06:41:00,228.23,228.23,228.23,228.23,322.0
2021-04-21 06:34:00,228.5,228.5,228.13,228.13,1246.0
2021-04-21 06:26:00,228.2,228.2,228.2,228.2,172.0
2021-04-21 06:23:00,228.44,228.49,228.44,228.49,400.0
2021-04-21 06:14:00,228.47,228.5,228.47,228.5,400.0
2021-04-21 06:09:00,228.5,228.5,228.16,228.16,775.0
2021-04-21 06:05:00,228.5,228.5,228.5,228.5,225.0
2021-04-21 05:59:00,228.7,228.7,228.7,228.7,436.0
2021-04-21 05:54:00,228.6,228.6,228.6,228.6,535.0
2021-04-21 05:53:00,228.6,228.6,228.6,228.6,1200.0
2021-04-21 05:49:00,228.57,228.57,228.57,228.57,200.0
2021-04-21 05:41:00,227.98,227.98,227.98,227.98,200.0
2021-04-21 05:40:00,228.1,228.11,227.98,227.98,3429.0
2021-04-21 05:39:00,228.51,228.53,228.5,228.5,1618.0
2021-04-21 05:38:00,228.99,228.99,228.7,228.81,1029.0
2021-04-21 05:36:00,229.0,229.0,229.0,229.0,235.0
2021-04-21 05:28:00,229.1,229.2,229.1,229.2,827.0
2021-04-21 05:13:00,229.2,229.2,229.2,229.2,511.0
2021-04-21 05:09:00,229.2,229.2,229.19,229.19,762.0
2021-04-21 05:08:00,229.51,229.51,229.5,229.5,466.0
2021-04-21 05:01:00,229.3,229.3,229.3,229.3,181.0
2021-04-21 04:57:00,229.67,229.67,229.49,229.49,949.0
2021-04-21 04:56:00,229.9,229.9,229.9,229.9,400.0
2021-04-21 04:53:00,229.99,230.0,229.95,229.95,941.0
2021-04-21 04:52:00,229.84,230.1,229.84,230.0,2943.0
2021-04-21 04:51:00,229.65,229.8,229.65,229.8,3077.0
2021-04-21 04:42:00,229.45,229.65,229.45,229.65,555.0
2021-04-21 04:33:00,229.08,229.08,229.08,229.08,147.0
2021-04-21 04:27:00,228.9,228.9,228.9,228.9,178.0
2021-04-21 04:21:00,228.7,228.7,228.7,228.7,212.0
2021-04-21 04:04:00,228.55,228.55,228.55,228.55,930.0
2021-04-21 04:03:00,228.55,228.55,228.55,228.55,207.0
2021-04-21 04:01:00,229.2,229.48,228.51,228.99,1337.0
2021-04-20 20:00:00,229.06,229.06,229.06,229.06,407.0
2021-04-20 19:58:00,229.21,229.21,229.21,229.21,150.0
2021-04-20 19:56:00,229.25,229.25,229.25,229.25,161.0
2021-04-20 19:53:00,229.39,229.5,229.39,229.5,1033.0
2021-04-20 19:52:00,229.08,229.08,229.08,229.08,100.0
2021-04-20 19:51:00,229.35,229.4,229.35,229.4,2075.0
2021-04-20 19:46:00,229.03,229.03,228.8,228.8,1086.0
2021-04-20 19:44:00,229.01,229.01,229.0,229.0,1500.0
2021-04-20 19:41:00,229.01,229.01,229.01,229.01,700.0
2021-04-20 19:39:00,229.01,229.01,229.01,229.01,206.0
2021-04-20 19:38:00,229.05,229.05,229.05,229.05,250.0
2021-04-20 19:37:00,229.26,229.26,229.2,229.2,804.0
2021-04-20 19:36:00,229.26,229.26,229.26,229.26,305.0
2021-04-20 19:24:00,229.3,229.3,229.3,229.3,467.0
2021-04-20 19:21:00,229.31,229.31,229.31,229.31,131.0
2021-04-20 19:16:00,229.31,229.45,229.31,229.45,312.0
2021-04-20 19:13:00,229.4,229.4,229.4,229.4,170.0
2021-04-20 19:12:00,229.4,229.4,229.4,229.4,101.0
2021-04-20 19:07:00,229.3,229.3,229.3,229.3,175.0
2021-04-20 19:06:00,229.3,229.3,229.3,229.3,500.0
2021-04-20 19:03:00,229.32,229.32,229.3,229.3,500.0
2021-04-20 18:40:00,229.4,229.4,229.4,229.4,331.0
2021-04-20 18:38:00,229.5,229.5,229.5,229.5,790.0
2021-04-20 18:26:00,229.51,229.51,229.51,229.51,192.0
2021-04-20 18:16:00,229.53,229.53,229.53,229.53,331.0
2021-04-20 17:55:00,229.67,229.67,229.67,229.67,263.0
2021-04-20 17:53:00,229.53,229.53,229.53,229.53,362.0
2021-04-20 17:52:00,229.56,229.56,229.56,229.56,228.0
2021-04-20 17:38:00,229.67,229.67,229.67,229.67,133.0
2021-04-20 17:36:00,229.51,229.51,229.51,229.51,206.0
2021-04-20 17:26:00,229.53,229.53,229.53,229.53,224.0
2021-04-20 17:25:00,229.75,229.75,229.75,229.75,121.0
2021-04-20 17:24:00,229.75,229.75,229.75,229.75,207.0
2021-04-20 17:18:00,229.75,229.75,229.63,229.63,426.0
2021-04-20 17:17:00,229.75,229.75,229.63,229.63,385.0
2021-04-20 17:13:00,229.69,229.69,229.69,229.69,222.0
2021-04-20 17:12:00,229.66,229.69,229.66,229.69,502.0
2021-04-20 17:10:00,229.64,229.69,229.64,229.69,1109.0
2021-04-20 16:58:00,229.43,229.43,229.43,229.43,226.0
2021-04-20 16:55:00,229.5,229.5,229.5,229.5,569.0
2021-04-20 16:54:00,229.54,229.54,229.54,229.54,287.0
2021-04-20 16:46:00,229.5,229.88,229.5,229.88,2551.0
2021-04-20 16:45:00,229.6,229.6,229.6,229.6,383.0
2021-04-20 16:43:00,229.6,229.6,229.6,229.6,279.0
2021-04-20 16:33:00,229.41,229.41,229.41,229.41,131.0
2021-04-20 16:32:00,229.64,229.64,229.64,229.64,137.0
2021-04-20 16:31:00,229.45,229.45,229.4101,229.4101,205.0
2021-04-20 16:29:00,229.41,229.88,229.41,229.88,588.0
2021-04-20 16:27:00,229.48,229.48,229.45,229.45,394.0
2021-04-20 16:24:00,229.6,229.6,229.6,229.6,2558.0
2021-04-20 16:19:00,229.64,229.64,229.64,229.64,904.0
2021-04-20 16:15:00,229.88,229.88,229.88,229.88,11345.0
2021-04-20 16:12:00,229.41,229.41,229.41,229.41,232.0
2021-04-20 16:11:00,229.65,229.65,229.65,229.65,681.0
2021-04-20 16:10:00,229.7,229.7,229.7,229.7,482.0
2021-04-20 16:07:00,229.69,229.84,229.69,229.7,1493.0
2021-04-20 16:06:00,229.4,229.7,229.4,229.7,935.0
2021-04-20 16:05:00,229.6,229.6,229.5,229.5,561.0
2021-04-20 16:04:00,229.53,229.56,229.4,229.55,2042.0
2021-04-20 16:03:00,229.88,229.88,229.53,229.88,8887.0
2021-04-20 16:02:00,229.55,229.88,229.53,229.88,17715.0
2021-04-20 16:01:00,229.88,230.05,229.61,229.75,46530.0
2021-04-20 16:00:00,229.64,230.0,229.5,229.88,268401.0
2021-04-20 15:59:00,229.6101,229.68,229.6,229.63,74714.0
2021-04-20 15:58:00,229.78,229.79,229.6,229.62,168896.0
2021-04-20 15:57:00,229.71,229.79,229.65,229.785,71817.0
2021-04-20 15:56:00,229.78,229.8,229.7,229.72,57867.0
2021-04-20 15:55:00,229.84,229.85,229.76,229.78,39329.0
2021-04-20 15:54:00,229.87,229.89,229.78,229.82,39116.0
2021-04-20 15:53:00,229.795,229.885,229.78,229.86,45567.0
2021-04-20 15:52:00,229.73,229.84,229.71,229.78,43794.0
2021-04-20 15:51:00,230.0,230.01,229.715,229.715,54820.0
2021-04-20 15:50:00,230.025,230.045,229.94,229.98,42669.0
2021-04-20 15:49:00,229.91,230.04,229.89,230.02,41310.0
2021-04-20 15:48:00,229.775,229.92,229.68,229.91,77340.0
2021-04-20 15:47:00,229.815,229.815,229.76,229.77,48447.0
2021-04-20 15:46:00,229.825,229.89,229.8,229.81,66262.0
2021-04-20 15:45:00,229.78,229.8495,229.78,229.82,32460.0
2021-04-20 15:44:00,229.75,229.795,229.75,229.775,28128.0
2021-04-20 15:43:00,229.75,229.8,229.7,229.74,48190.0
2021-04-20 15:42:00,229.68,229.76,229.675,229.75,23705.0
2021-04-20 15:41:00,229.7,229.71,229.6321,229.68,37639.0
2021-04-20 15:40:00,229.735,229.75,229.63,229.7,51819.0
