,date,Open,High,Low,Close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
955,2017-05-17,14.21,14.21,14.21,14.21,12.5600403213,0.0,0.0,1.0
956,2017-05-16,14.57,14.57,14.57,14.57,12.8782397946,0.0,0.0,1.0
957,2017-05-15,14.52,14.52,14.52,14.52,12.8340454233,0.0,0.0,1.0
958,2017-05-12,14.47,14.47,14.47,14.47,12.7898510521,0.0,0.0,1.0
959,2017-05-11,14.44,14.44,14.44,14.44,12.7633344293,0.0,0.0,1.0
960,2017-05-10,14.46,14.46,14.46,14.46,12.7810121778,0.0,0.0,1.0
961,2017-05-09,14.44,14.44,14.44,14.44,12.7633344293,0.0,0.0,1.0
962,2017-05-08,14.39,14.39,14.39,14.39,12.719140057999999,0.0,0.0,1.0
963,2017-05-05,14.37,14.37,14.37,14.37,12.7014623095,0.0,0.0,1.0
964,2017-05-04,14.32,14.32,14.32,14.32,12.657267938199999,0.0,0.0,1.0
965,2017-05-03,14.32,14.32,14.32,14.32,12.657267938199999,0.0,0.0,1.0
966,2017-05-02,14.36,14.36,14.36,14.36,12.6926234352,0.0,0.0,1.0
967,2017-05-01,14.32,14.32,14.32,14.32,12.657267938199999,0.0,0.0,1.0
968,2017-04-28,14.22,14.22,14.22,14.22,12.5688791956,0.0,0.0,1.0
969,2017-04-27,14.2,14.2,14.2,14.2,12.5512014471,0.0,0.0,1.0
970,2017-04-26,14.12,14.12,14.12,14.12,12.480490453,0.0,0.0,1.0
971,2017-04-25,14.14,14.14,14.14,14.14,12.4981682015,0.0,0.0,1.0
972,2017-04-24,14.03,14.03,14.03,14.03,12.4009405847,0.0,0.0,1.0
973,2017-04-21,13.87,13.87,13.87,13.87,12.259518596500001,0.0,0.0,1.0
974,2017-04-20,13.87,13.87,13.87,13.87,12.259518596500001,0.0,0.0,1.0
975,2017-04-19,13.76,13.76,13.76,13.76,12.1622909797,0.0,0.0,1.0
976,2017-04-18,13.74,13.74,13.74,13.74,12.1446132312,0.0,0.0,1.0
977,2017-04-17,13.76,13.76,13.76,13.76,12.1622909797,0.0,0.0,1.0
978,2017-04-13,13.65,13.65,13.65,13.65,12.0650633629,0.0,0.0,1.0
979,2017-04-12,13.7,13.7,13.7,13.7,12.109257734100002,0.0,0.0,1.0
980,2017-04-11,13.76,13.76,13.76,13.76,12.1622909797,0.0,0.0,1.0
981,2017-04-10,13.82,13.82,13.82,13.82,12.2153242253,0.0,0.0,1.0
982,2017-04-07,13.81,13.81,13.81,13.81,12.206485351,0.0,0.0,1.0
983,2017-04-06,13.82,13.82,13.82,13.82,12.2153242253,0.0,0.0,1.0
984,2017-04-05,13.8,13.8,13.8,13.8,12.197646476700001,0.0,0.0,1.0
985,2017-04-04,13.86,13.86,13.86,13.86,12.250679722300001,0.0,0.0,1.0
986,2017-04-03,13.84,13.84,13.84,13.84,12.2330019738,0.0,0.0,1.0
987,2017-03-31,13.86,13.86,13.86,13.86,12.250679722300001,0.0,0.0203,1.0
988,2017-03-30,13.89,13.89,13.89,13.89,12.2592408912,0.0,0.0,1.0
989,2017-03-29,13.86,13.86,13.86,13.86,12.2327630491,0.0,0.0,1.0
990,2017-03-28,13.81,13.81,13.81,13.81,12.1886333123,0.0,0.0,1.0
991,2017-03-27,13.73,13.73,13.73,13.73,12.1180257334,0.0,0.0,1.0
992,2017-03-24,13.7,13.7,13.7,13.7,12.091547891300001,0.0,0.0,1.0
993,2017-03-23,13.68,13.68,13.68,13.68,12.073895996500001,0.0,0.0,1.0
994,2017-03-22,13.71,13.71,13.71,13.71,12.1003738386,0.0,0.0,1.0
995,2017-03-21,13.62,13.62,13.62,13.62,12.0209403124,0.0,0.0,1.0
996,2017-03-20,13.82,13.82,13.82,13.82,12.1974592597,0.0,0.0,1.0
997,2017-03-17,13.81,13.81,13.81,13.81,12.1886333123,0.0,0.0,1.0
998,2017-03-16,13.82,13.82,13.82,13.82,12.1974592597,0.0,0.0,1.0
999,2017-03-15,13.83,13.83,13.83,13.83,12.206285207,0.0,0.0,1.0
1000,2017-03-14,13.75,13.75,13.75,13.75,12.1356776281,0.0,0.0,1.0
1001,2017-03-13,13.78,13.78,13.78,13.78,12.1621554702,0.0,0.0,1.0
1002,2017-03-10,13.76,13.76,13.76,13.76,12.1445035755,0.0,0.0,1.0
1003,2017-03-09,13.7,13.7,13.7,13.7,12.091547891300001,0.0,0.0,1.0
1004,2017-03-08,13.69,13.69,13.69,13.69,12.082721943900001,0.0,0.0,1.0
1005,2017-03-07,13.67,13.67,13.67,13.67,12.065070049200001,0.0,0.0,1.0
1006,2017-03-06,13.7,13.7,13.7,13.7,12.091547891300001,0.0,0.0,1.0
1007,2017-03-03,13.73,13.73,13.73,13.73,12.1180257334,0.0,0.0,1.0
1008,2017-03-02,13.71,13.71,13.71,13.71,12.1003738386,0.0,0.0,1.0
1009,2017-03-01,13.77,13.77,13.77,13.77,12.1533295228,0.0,0.0,1.0
1010,2017-02-28,13.62,13.62,13.62,13.62,12.0209403124,0.0,0.0,1.0
1011,2017-02-27,13.66,13.66,13.66,13.66,12.0562441018,0.0,0.0,1.0
1012,2017-02-24,13.65,13.65,13.65,13.65,12.0474181544,0.0,0.0,1.0
1013,2017-02-23,13.62,13.62,13.62,13.62,12.0209403124,0.0,0.0,1.0
1014,2017-02-22,13.67,13.67,13.67,13.67,12.065070049200001,0.0,0.0,1.0
1015,2017-02-21,13.67,13.67,13.67,13.67,12.065070049200001,0.0,0.0,1.0
1016,2017-02-17,13.6,13.6,13.6,13.6,12.0032884176,0.0,0.0,1.0
1017,2017-02-16,13.54,13.54,13.54,13.54,11.9503327334,0.0,0.0,1.0
1018,2017-02-15,13.55,13.55,13.55,13.55,11.9591586808,0.0,0.0,1.0
1019,2017-02-14,13.46,13.46,13.46,13.46,11.8797251545,0.0,0.0,1.0
1020,2017-02-13,13.42,13.42,13.42,13.42,11.844421365,0.0,0.0,1.0
1021,2017-02-10,13.34,13.34,13.34,13.34,11.773813786099998,0.0,0.0,1.0
1022,2017-02-09,13.31,13.31,13.31,13.31,11.747335944000001,0.0,0.0,1.0
1023,2017-02-08,13.26,13.26,13.26,13.26,11.703206207200001,0.0,0.0,1.0
1024,2017-02-07,13.23,13.23,13.23,13.23,11.6767283651,0.0,0.0,1.0
1025,2017-02-06,13.19,13.19,13.19,13.19,11.641424575599999,0.0,0.0,1.0
1026,2017-02-03,13.17,13.17,13.17,13.17,11.623772680899998,0.0,0.0,1.0
1027,2017-02-02,13.13,13.13,13.13,13.13,11.588468891400002,0.0,0.0,1.0
1028,2017-02-01,13.15,13.15,13.15,13.15,11.606120786199998,0.0,0.0,1.0
1029,2017-01-31,13.06,13.06,13.06,13.06,11.526687259900001,0.0,0.0,1.0
1030,2017-01-30,13.09,13.09,13.09,13.09,11.553165102000001,0.0,0.0,1.0
1031,2017-01-27,13.19,13.19,13.19,13.19,11.641424575599999,0.0,0.0,1.0
1032,2017-01-26,13.16,13.16,13.16,13.16,11.614946733499998,0.0,0.0,1.0
1033,2017-01-25,13.14,13.14,13.14,13.14,11.597294838800002,0.0,0.0,1.0
1034,2017-01-24,13.02,13.02,13.02,13.02,11.491383470399999,0.0,0.0,1.0
1035,2017-01-23,12.93,12.93,12.93,12.93,11.411949944100002,0.0,0.0,1.0
1036,2017-01-20,12.93,12.93,12.93,12.93,11.411949944100002,0.0,0.0,1.0
1037,2017-01-19,12.9,12.9,12.9,12.9,11.385472102,0.0,0.0,1.0
1038,2017-01-18,12.91,12.91,12.91,12.91,11.394298049400001,0.0,0.0,1.0
1039,2017-01-17,12.88,12.88,12.88,12.88,11.3678202073,0.0,0.0,1.0
1040,2017-01-13,12.92,12.92,12.92,12.92,11.403123996700002,0.0,0.0,1.0
1041,2017-01-12,12.87,12.87,12.87,12.87,11.3589942599,0.0,0.0,1.0
1042,2017-01-11,12.9,12.9,12.9,12.9,11.385472102,0.0,0.0,1.0
1043,2017-01-10,12.86,12.86,12.86,12.86,11.3501683125,0.0,0.0,1.0
1044,2017-01-09,12.83,12.83,12.83,12.83,11.323690470399999,0.0,0.0,1.0
1045,2017-01-06,12.79,12.79,12.79,12.79,11.288386680999999,0.0,0.0,1.0
1046,2017-01-05,12.68,12.68,12.68,12.68,11.19130126,0.0,0.0,1.0
1047,2017-01-04,12.62,12.62,12.62,12.62,11.138345575799999,0.0,0.0,1.0
1048,2017-01-03,12.54,12.54,12.54,12.54,11.0677379968,0.0,0.0,1.0
1049,2016-12-30,12.43,12.43,12.43,12.43,10.970652575799999,0.0,0.0143,1.0
1050,2016-12-29,12.58,12.58,12.58,12.58,11.090283053599999,0.0,0.0,1.0
1051,2016-12-28,12.6,12.6,12.6,12.6,11.1079146642,0.0,0.0,1.0
1052,2016-12-27,12.7,12.7,12.7,12.7,11.196072717,0.0,0.0,1.0
1053,2016-12-23,12.64,12.64,12.64,12.64,11.1431778853,0.0,0.0,1.0
1054,2016-12-22,12.62,12.62,12.62,12.62,11.1255462747,0.0,0.0,1.0
1055,2016-12-21,12.66,12.66,12.66,12.66,11.160809495899999,0.0,0.0,1.0
1056,2016-12-20,12.67,12.67,12.67,12.67,11.169625301199998,0.0,0.0,1.0
1057,2016-12-19,12.62,12.62,12.62,12.62,11.1255462747,0.0,0.0,1.0
1058,2016-12-16,12.57,12.57,12.57,12.57,11.0814672483,0.0,0.0,1.0
1059,2016-12-15,12.62,12.62,12.62,12.62,11.1255462747,0.0,0.0,1.0
1060,2016-12-14,12.59,12.59,12.59,12.59,11.099098858900001,0.0,0.0,1.0
1061,2016-12-13,12.62,12.62,12.62,12.62,11.1255462747,0.0,0.0,1.0
1062,2016-12-12,12.47,12.47,12.47,12.47,10.9933091954,0.0,0.0,1.0
1063,2016-12-09,12.52,12.52,12.52,12.52,11.0373882218,0.0,0.0,1.0
1064,2016-12-08,12.43,12.43,12.43,12.43,10.958045974200001,0.0,0.0,1.0
1065,2016-12-07,12.41,12.41,12.41,12.41,10.940414363699999,0.0,0.0,1.0
1066,2016-12-06,12.26,12.26,12.26,12.26,10.808177284300001,0.0,0.0,1.0
1067,2016-12-05,12.23,12.23,12.23,12.23,10.7817298685,0.0,0.0,1.0
1068,2016-12-02,12.14,12.14,12.14,12.14,10.7023876209,0.0,0.0,1.0
1069,2016-12-01,12.12,12.12,12.12,12.12,10.6847560103,0.0,0.0,1.0
1070,2016-11-30,12.32,12.32,12.32,12.32,10.861072116099999,0.0,0.0,1.0
1071,2016-11-29,12.48,12.48,12.48,12.48,11.0021250007,0.0,0.0,1.0
1072,2016-11-28,12.44,12.44,12.44,12.44,10.9668617795,0.0,0.0,1.0
1073,2016-11-25,12.47,12.47,12.47,12.47,10.9933091954,0.0,0.0,1.0
1074,2016-11-23,12.43,12.43,12.43,12.43,10.958045974200001,0.0,0.0,1.0
1075,2016-11-22,12.48,12.48,12.48,12.48,11.0021250007,0.0,0.0,1.0
1076,2016-11-21,12.44,12.44,12.44,12.44,10.9668617795,0.0,0.0,1.0
1077,2016-11-18,12.32,12.32,12.32,12.32,10.861072116099999,0.0,0.0,1.0
1078,2016-11-17,12.36,12.36,12.36,12.36,10.8963353372,0.0,0.0,1.0
1079,2016-11-16,12.28,12.28,12.28,12.28,10.8258088949,0.0,0.0,1.0
1080,2016-11-15,12.21,12.21,12.21,12.21,10.764098257899999,0.0,0.0,1.0
1081,2016-11-14,12.04,12.04,12.04,12.04,10.614229567999999,0.0,0.0,1.0
1082,2016-11-11,12.16,12.16,12.16,12.16,10.7200192314,0.0,0.0,1.0
1083,2016-11-10,12.14,12.14,12.14,12.14,10.7023876209,0.0,0.0,1.0
1084,2016-11-09,12.33,12.33,12.33,12.33,10.869887921400002,0.0,0.0,1.0
1085,2016-11-08,12.28,12.28,12.28,12.28,10.8258088949,0.0,0.0,1.0
1086,2016-11-07,12.2,12.2,12.2,12.2,10.7552824526,0.0,0.0,1.0
1087,2016-11-04,11.91,11.91,11.91,11.91,10.4996240992,0.0,0.0,1.0
1088,2016-11-03,11.96,11.96,11.96,11.96,10.5437031257,0.0,0.0,1.0
1089,2016-11-02,12.08,12.08,12.08,12.08,10.6494927891,0.0,0.0,1.0
1090,2016-11-01,12.18,12.18,12.18,12.18,10.737650842,0.0,0.0,1.0
1091,2016-10-31,12.27,12.27,12.27,12.27,10.8169930896,0.0,0.0,1.0
1092,2016-10-28,12.28,12.28,12.28,12.28,10.8258088949,0.0,0.0,1.0
1093,2016-10-27,12.36,12.36,12.36,12.36,10.8963353372,0.0,0.0,1.0
1094,2016-10-26,12.42,12.42,12.42,12.42,10.949230169000002,0.0,0.0,1.0
1095,2016-10-25,12.49,12.49,12.49,12.49,11.010940805999999,0.0,0.0,1.0
1096,2016-10-24,12.54,12.54,12.54,12.54,11.0550198324,0.0,0.0,1.0
1097,2016-10-21,12.4,12.4,12.4,12.4,10.9315985584,0.0,0.0,1.0
1098,2016-10-20,12.35,12.35,12.35,12.35,10.8875195319,0.0,0.0,1.0
1099,2016-10-19,12.36,12.36,12.36,12.36,10.8963353372,0.0,0.0,1.0
1100,2016-10-18,12.37,12.37,12.37,12.37,10.9051511425,0.0,0.0,1.0
1101,2016-10-17,12.26,12.26,12.26,12.26,10.808177284300001,0.0,0.0,1.0
1102,2016-10-14,12.29,12.29,12.29,12.29,10.8346247002,0.0,0.0,1.0
1103,2016-10-13,12.28,12.28,12.28,12.28,10.8258088949,0.0,0.0,1.0
1104,2016-10-12,12.32,12.32,12.32,12.32,10.861072116099999,0.0,0.0,1.0
1105,2016-10-11,12.33,12.33,12.33,12.33,10.869887921400002,0.0,0.0,1.0
1106,2016-10-10,12.51,12.51,12.51,12.51,11.028572416600001,0.0,0.0,1.0
1107,2016-10-07,12.44,12.44,12.44,12.44,10.9668617795,0.0,0.0,1.0
1108,2016-10-06,12.47,12.47,12.47,12.47,10.9933091954,0.0,0.0,1.0
1109,2016-10-05,12.48,12.48,12.48,12.48,11.0021250007,0.0,0.0,1.0
1110,2016-10-04,12.43,12.43,12.43,12.43,10.958045974200001,0.0,0.0,1.0
1111,2016-10-03,12.45,12.45,12.45,12.45,10.9756775848,0.0,0.0,1.0
1112,2016-09-30,12.47,12.47,12.47,12.47,10.9933091954,0.0,0.0296,1.0
1113,2016-09-29,12.4,12.4,12.4,12.4,10.9057117046,0.0,0.0,1.0
1114,2016-09-28,12.5,12.5,12.5,12.5,10.9936609926,0.0,0.0,1.0
1115,2016-09-27,12.48,12.48,12.48,12.48,10.976071135,0.0,0.0,1.0
1116,2016-09-26,12.35,12.35,12.35,12.35,10.8617370606,0.0,0.0,1.0
1117,2016-09-23,12.46,12.46,12.46,12.46,10.9584812774,0.0,0.0,1.0
1118,2016-09-22,12.54,12.54,12.54,12.54,11.0288407077,0.0,0.0,1.0
1119,2016-09-21,12.45,12.45,12.45,12.45,10.949686348599998,0.0,0.0,1.0
1120,2016-09-20,12.33,12.33,12.33,12.33,10.844147203099999,0.0,0.0,1.0
1121,2016-09-19,12.3,12.3,12.3,12.3,10.8177624167,0.0,0.0,1.0
1122,2016-09-16,12.36,12.36,12.36,12.36,10.8705319894,0.0,0.0,1.0
1123,2016-09-15,12.36,12.36,12.36,12.36,10.8705319894,0.0,0.0,1.0
1124,2016-09-14,12.17,12.17,12.17,12.17,10.7034283424,0.0,0.0,1.0
1125,2016-09-13,12.12,12.12,12.12,12.12,10.6594536984,0.0,0.0,1.0
1126,2016-09-12,12.23,12.23,12.23,12.23,10.7561979151,0.0,0.0,1.0
1127,2016-09-09,12.01,12.01,12.01,12.01,10.562709481599999,0.0,0.0,1.0
1128,2016-09-08,12.33,12.33,12.33,12.33,10.844147203099999,0.0,0.0,1.0
1129,2016-09-07,12.39,12.39,12.39,12.39,10.8969167758,0.0,0.0,1.0
1130,2016-09-06,12.39,12.39,12.39,12.39,10.8969167758,0.0,0.0,1.0
1131,2016-09-02,12.31,12.31,12.31,12.31,10.8265573455,0.0,0.0,1.0
1132,2016-09-01,12.28,12.28,12.28,12.28,10.800172559100002,0.0,0.0,1.0
1133,2016-08-31,12.25,12.25,12.25,12.25,10.7737877727,0.0,0.0,1.0
1134,2016-08-30,12.26,12.26,12.26,12.26,10.7825827015,0.0,0.0,1.0
1135,2016-08-29,12.3,12.3,12.3,12.3,10.8177624167,0.0,0.0,1.0
1136,2016-08-26,12.28,12.28,12.28,12.28,10.800172559100002,0.0,0.0,1.0
1137,2016-08-25,12.26,12.26,12.26,12.26,10.7825827015,0.0,0.0,1.0
1138,2016-08-24,12.28,12.28,12.28,12.28,10.800172559100002,0.0,0.0,1.0
1139,2016-08-23,12.37,12.37,12.37,12.37,10.879326918199999,0.0,0.0,1.0
1140,2016-08-22,12.35,12.35,12.35,12.35,10.8617370606,0.0,0.0,1.0
1141,2016-08-19,12.34,12.34,12.34,12.34,10.8529421318,0.0,0.0,1.0
1142,2016-08-18,12.35,12.35,12.35,12.35,10.8617370606,0.0,0.0,1.0
1143,2016-08-17,12.34,12.34,12.34,12.34,10.8529421318,0.0,0.0,1.0
1144,2016-08-16,12.32,12.32,12.32,12.32,10.8353522743,0.0,0.0,1.0
1145,2016-08-15,12.39,12.39,12.39,12.39,10.8969167758,0.0,0.0,1.0
1146,2016-08-12,12.33,12.33,12.33,12.33,10.844147203099999,0.0,0.0,1.0
1147,2016-08-11,12.32,12.32,12.32,12.32,10.8353522743,0.0,0.0,1.0
1148,2016-08-10,12.27,12.27,12.27,12.27,10.7913776303,0.0,0.0,1.0
1149,2016-08-09,12.3,12.3,12.3,12.3,10.8177624167,0.0,0.0,1.0
1150,2016-08-08,12.28,12.28,12.28,12.28,10.800172559100002,0.0,0.0,1.0
1151,2016-08-05,12.3,12.3,12.3,12.3,10.8177624167,0.0,0.0,1.0
1152,2016-08-04,12.18,12.18,12.18,12.18,10.712223271100001,0.0,0.0,1.0
1153,2016-08-03,12.15,12.15,12.15,12.15,10.6858384848,0.0,0.0,1.0
1154,2016-08-02,12.11,12.11,12.11,12.11,10.6506587696,0.0,0.0,1.0
1155,2016-08-01,12.2,12.2,12.2,12.2,10.7298131287,0.0,0.0,1.0
1156,2016-07-29,12.14,12.14,12.14,12.14,10.677043556000001,0.0,0.0,1.0
1157,2016-07-28,12.12,12.12,12.12,12.12,10.6594536984,0.0,0.0,1.0
1158,2016-07-27,12.08,12.08,12.08,12.08,10.6242739832,0.0,0.0,1.0
1159,2016-07-26,12.01,12.01,12.01,12.01,10.562709481599999,0.0,0.0,1.0
1160,2016-07-25,11.99,11.99,11.99,11.99,10.5451196241,0.0,0.0,1.0
1161,2016-07-22,11.99,11.99,11.99,11.99,10.5451196241,0.0,0.0,1.0
1162,2016-07-21,11.94,11.94,11.94,11.94,10.5011449801,0.0,0.0,1.0
1163,2016-07-20,11.96,11.96,11.96,11.96,10.5187348377,0.0,0.0,1.0
1164,2016-07-19,11.83,11.83,11.83,11.83,10.4044007634,0.0,0.0,1.0
1165,2016-07-18,11.87,11.87,11.87,11.87,10.4395804785,0.0,0.0,1.0
1166,2016-07-15,11.79,11.79,11.79,11.79,10.3692210482,0.0,0.0,1.0
1167,2016-07-14,11.81,11.81,11.81,11.81,10.3868109058,0.0,0.0,1.0
1168,2016-07-13,11.73,11.73,11.73,11.73,10.3164514754,0.0,0.0,1.0
1169,2016-07-12,11.76,11.76,11.76,11.76,10.342836261799999,0.0,0.0,1.0
1170,2016-07-11,11.7,11.7,11.7,11.7,10.290066689,0.0,0.0,1.0
1171,2016-07-08,11.64,11.64,11.64,11.64,10.2372971163,0.0,0.0,1.0
1172,2016-07-07,11.46,11.46,11.46,11.46,10.078988398,0.0,0.0,1.0
1173,2016-07-06,11.42,11.42,11.42,11.42,10.0438086828,0.0,0.0,1.0
1174,2016-07-05,11.33,11.33,11.33,11.33,9.96465432365,0.0,0.0,1.0
1175,2016-07-01,11.4,11.4,11.4,11.4,10.026218825199999,0.0,0.0,1.0
1176,2016-06-30,11.34,11.34,11.34,11.34,9.97344925244,0.0,0.0233,1.0
1177,2016-06-29,11.23,11.23,11.23,11.23,9.85645324025,0.0,0.0,1.0
1178,2016-06-28,11.03,11.03,11.03,11.03,9.68091533749,0.0,0.0,1.0
1179,2016-06-27,10.8,10.8,10.8,10.8,9.479046749310001,0.0,0.0,1.0
1180,2016-06-24,11.03,11.03,11.03,11.03,9.68091533749,0.0,0.0,1.0
1181,2016-06-23,11.5,11.5,11.5,11.5,10.093429409,0.0,0.0,1.0
1182,2016-06-22,11.33,11.33,11.33,11.33,9.94422219163,0.0,0.0,1.0
1183,2016-06-21,11.35,11.35,11.35,11.35,9.961775981910002,0.0,0.0,1.0
1184,2016-06-20,11.33,11.33,11.33,11.33,9.94422219163,0.0,0.0,1.0
1185,2016-06-17,11.26,11.26,11.26,11.26,9.88278392567,0.0,0.0,1.0
1186,2016-06-16,11.39,11.39,11.39,11.39,9.99688356246,0.0,0.0,1.0
1187,2016-06-15,11.35,11.35,11.35,11.35,9.961775981910002,0.0,0.0,1.0
1188,2016-06-14,11.39,11.39,11.39,11.39,9.99688356246,0.0,0.0,1.0
1189,2016-06-13,11.38,11.38,11.38,11.38,9.988106667330001,0.0,0.0,1.0
1190,2016-06-10,11.48,11.48,11.48,11.48,10.0758756187,0.0,0.0,1.0
1191,2016-06-09,11.61,11.61,11.61,11.61,10.1899752555,0.0,0.0,1.0
1192,2016-06-08,11.63,11.63,11.63,11.63,10.207529045800001,0.0,0.0,1.0
1193,2016-06-07,11.61,11.61,11.61,11.61,10.1899752555,0.0,0.0,1.0
1194,2016-06-06,11.65,11.65,11.65,11.65,10.2250828361,0.0,0.0,1.0
1195,2016-06-03,11.61,11.61,11.61,11.61,10.1899752555,0.0,0.0,1.0
1196,2016-06-02,11.66,11.66,11.66,11.66,10.2338597312,0.0,0.0,1.0
1197,2016-06-01,11.63,11.63,11.63,11.63,10.207529045800001,0.0,0.0,1.0
1198,2016-05-31,11.64,11.64,11.64,11.64,10.2163059409,0.0,0.0,1.0
1199,2016-05-27,11.61,11.61,11.61,11.61,10.1899752555,0.0,0.0,1.0
1200,2016-05-26,11.55,11.55,11.55,11.55,10.137313884700001,0.0,0.0,1.0
1201,2016-05-25,11.52,11.52,11.52,11.52,10.1109831993,0.0,0.0,1.0
1202,2016-05-24,11.44,11.44,11.44,11.44,10.040768038200001,0.0,0.0,1.0
1203,2016-05-23,11.2,11.2,11.2,11.2,9.830122554839999,0.0,0.0,1.0
1204,2016-05-20,11.22,11.22,11.22,11.22,9.847676345110001,0.0,0.0,1.0
1205,2016-05-19,11.1,11.1,11.1,11.1,9.74235360345,0.0,0.0,1.0
1206,2016-05-18,11.16,11.16,11.16,11.16,9.795014974279999,0.0,0.0,1.0
1207,2016-05-17,11.12,11.12,11.12,11.12,9.75990739373,0.0,0.0,1.0
1208,2016-05-16,11.26,11.26,11.26,11.26,9.88278392567,0.0,0.0,1.0
1209,2016-05-13,11.13,11.13,11.13,11.13,9.76868428887,0.0,0.0,1.0
1210,2016-05-12,11.17,11.17,11.17,11.17,9.80379186942,0.0,0.0,1.0
1211,2016-05-11,11.21,11.21,11.21,11.21,9.83889944998,0.0,0.0,1.0
1212,2016-05-10,11.32,11.32,11.32,11.32,9.9354452965,0.0,0.0,1.0
1213,2016-05-09,11.17,11.17,11.17,11.17,9.80379186942,0.0,0.0,1.0
1214,2016-05-06,11.14,11.14,11.14,11.14,9.77746118401,0.0,0.0,1.0
1215,2016-05-05,11.09,11.09,11.09,11.09,9.73357670832,0.0,0.0,1.0
1216,2016-05-04,11.09,11.09,11.09,11.09,9.73357670832,0.0,0.0,1.0
1217,2016-05-03,11.16,11.16,11.16,11.16,9.795014974279999,0.0,0.0,1.0
1218,2016-05-02,11.27,11.27,11.27,11.27,9.891560820810001,0.0,0.0,1.0
1219,2016-04-29,11.17,11.17,11.17,11.17,9.80379186942,0.0,0.0,1.0
1220,2016-04-28,11.24,11.24,11.24,11.24,9.865230135389998,0.0,0.0,1.0
1221,2016-04-27,11.37,11.37,11.37,11.37,9.979329772189999,0.0,0.0,1.0
1222,2016-04-26,11.45,11.45,11.45,11.45,10.0495449333,0.0,0.0,1.0
1223,2016-04-25,11.5,11.5,11.5,11.5,10.093429409,0.0,0.0,1.0
1224,2016-04-22,11.5,11.5,11.5,11.5,10.093429409,0.0,0.0,1.0
1225,2016-04-21,11.64,11.64,11.64,11.64,10.2163059409,0.0,0.0,1.0
1226,2016-04-20,11.64,11.64,11.64,11.64,10.2163059409,0.0,0.0,1.0
1227,2016-04-19,11.63,11.63,11.63,11.63,10.207529045800001,0.0,0.0,1.0
1228,2016-04-18,11.69,11.69,11.69,11.69,10.2601904166,0.0,0.0,1.0
1229,2016-04-15,11.64,11.64,11.64,11.64,10.2163059409,0.0,0.0,1.0
1230,2016-04-14,11.67,11.67,11.67,11.67,10.2426366263,0.0,0.0,1.0
1231,2016-04-13,11.67,11.67,11.67,11.67,10.2426366263,0.0,0.0,1.0
1232,2016-04-12,11.52,11.52,11.52,11.52,10.1109831993,0.0,0.0,1.0
1233,2016-04-11,11.43,11.43,11.43,11.43,10.031991142999999,0.0,0.0,1.0
1234,2016-04-08,11.47,11.47,11.47,11.47,10.067098723600001,0.0,0.0,1.0
1235,2016-04-07,11.47,11.47,11.47,11.47,10.067098723600001,0.0,0.0,1.0
1236,2016-04-06,11.65,11.65,11.65,11.65,10.2250828361,0.0,0.0,1.0
1237,2016-04-05,11.46,11.46,11.46,11.46,10.0583218284,0.0,0.0,1.0
1238,2016-04-04,11.56,11.56,11.56,11.56,10.1460907798,0.0,0.0,1.0
1239,2016-04-01,11.61,11.61,11.61,11.61,10.1899752555,0.0,0.0,1.0
1240,2016-03-31,11.48,11.48,11.48,11.48,10.0758756187,0.0,0.0263,1.0
1241,2016-03-30,11.53,11.53,11.53,11.53,10.0966293147,0.0,0.0,1.0
1242,2016-03-29,11.47,11.47,11.47,11.47,10.0440883122,0.0,0.0,1.0
1243,2016-03-28,11.3,11.3,11.3,11.3,9.89522213843,0.0,0.0,1.0
1244,2016-03-24,11.31,11.31,11.31,11.31,9.903978972180001,0.0,0.0,1.0
1245,2016-03-23,11.3,11.3,11.3,11.3,9.89522213843,0.0,0.0,1.0
1246,2016-03-22,11.4,11.4,11.4,11.4,9.98279047594,0.0,0.0,1.0
1247,2016-03-21,11.38,11.38,11.38,11.38,9.96527680844,0.0,0.0,1.0
1248,2016-03-18,11.33,11.33,11.33,11.33,9.92149263968,0.0,0.0,1.0
1249,2016-03-17,11.3,11.3,11.3,11.3,9.89522213843,0.0,0.0,1.0
1250,2016-03-16,11.31,11.31,11.31,11.31,9.903978972180001,0.0,0.0,1.0
1251,2016-03-15,11.21,11.21,11.21,11.21,9.81641063467,0.0,0.0,1.0
1252,2016-03-14,11.22,11.22,11.22,11.22,9.82516746842,0.0,0.0,1.0
1253,2016-03-11,11.21,11.21,11.21,11.21,9.81641063467,0.0,0.0,1.0
1254,2016-03-10,11.02,11.02,11.02,11.02,9.65003079341,0.0,0.0,1.0
1255,2016-03-09,11.03,11.03,11.03,11.03,9.65878762716,0.0,0.0,1.0
1256,2016-03-08,10.97,10.97,10.97,10.97,9.60624662465,0.0,0.0,1.0
1257,2016-03-07,11.07,11.07,11.07,11.07,9.693814962160001,0.0,0.0,1.0
1258,2016-03-04,11.12,11.12,11.12,11.12,9.73759913091,0.0,0.0,1.0
1259,2016-03-03,11.12,11.12,11.12,11.12,9.73759913091,0.0,0.0,1.0
1260,2016-03-02,11.14,11.14,11.14,11.14,9.75511279842,0.0,0.0,1.0
1261,2016-03-01,11.14,11.14,11.14,11.14,9.75511279842,0.0,0.0,1.0
1262,2016-02-29,10.8,10.8,10.8,10.8,9.45738045089,0.0,0.0,1.0
1263,2016-02-26,10.89,10.89,10.89,10.89,9.53619195465,0.0,0.0,1.0
